Q1544659	Green Valley of Russian River Valley AVA	American wine region	Green Valley of Russian River Valley AVA
Q1764996	Sonoma Coast AVA	American wine region	Sonoma Coast AVA
Q2177011	Russian River Valley AVA	American wine region	Russian River Valley AVA
Q826340	Sonoma Valley AVA	American wine region	Sonoma Valley AVA
Q14681977	Foothill Boulevard Milestone (Mile 11)	a milestone located in Pasadena, California	Foothill Boulevard Milestone (Mile 11)
Q1049033	Peggy Guggenheim Collection	a modern art museum on the Grand Canal in Venice	Peggy Guggenheim Collection
Q7685547	Taras Shevchenko	a monument in Washington	Taras Shevchenko Memorial
Q18205951	Chattanooga Public Library	a municipal public library overseen by the city government in Chattanooga, Tennessee	Chattanooga Public Library
Q169442	Adventure Island	amusement park	Adventure Island (amusement park)
Q863153	Yokohama Hakkeijima Sea Paradise	amusement park and aquarium in Kanazawa-ku, Yokohama, Japan	Yokohama Hakkeijima Sea Paradise
Q7400110	Saikai Pearl Sea Resort	amusement park and aquarium in Sasebo, Nagasaki Prefecture, Japan	Saikai Pearl Sea Resort
Q863180	Hanayashiki	amusement park in Asakusa, Taitō, Tokyo	Hanayashiki
Q126877	Gorky Park	amusement park in Moscow, Russia	Gorky Park (Moscow)
Q260304	Gröna Lund	amusement park in Stockholm, Sweden	Gröna Lund
Q2403850	Six Flags Over Georgia	amusement park located west of Atlanta, Georgia	Six Flags Over Georgia
Q924335	Stedelijk Museum Amsterdam	A museum for modern art, contemporary art and design	Stedelijk Museum Amsterdam
Q1703603	Gütersloh Town Museum	a museum in Gütersloh, Germany, dealing with the city’s history	Stadtmuseum Gütersloh
Q1070226	Ningbo Museum	A museum in Ningbo, Zhejiang Province, China	Ningbo Museum
Q6941022	Museum of Slavonia	a museum in Osijek, Croatia	Museum of Slavonia
Q5445032	Fernbank Museum of Natural History	a museum that presents exhibitions and programming about natural history that are meant to entertain as well as educate the public	Fernbank Museum of Natural History
Q191625	Tolna County	an administrative county (comitatus or megye) in present Hungary and in the former Kingdom of Hungary	Tolna County
Q187753	Győr-Moson-Sopron County	an administrative district in the extreme north-west Hungary	Győr-Moson-Sopron County
Q196987	Zeugma, Commagene	An ancient city of Commagene, Syria	Zeugma, Commagene
Q1536471	Walker Art Gallery	an art gallery in Liverpool, United Kingdom	Walker Art Gallery
Q5519009	Gallery of Fine Arts, Split	an art museum in Split, Croatia	Gallery of Fine Arts, Split
Q308720	Burgtheater	An Austrian Theatre	Burgtheater
Q274354	Flossenbürg concentration camp	a Nazi concentration camp in the Upper Palatinate region of Bavaria, Germany	Flossenbürg concentration camp
Q2969193	Farciennes Castle	Ancien château en ruines	Farciennes Castle
Q617550	Apamea	ancient city in Al-Suqaylabiyah, Syria	Apamea, Syria
Q200441	Antioch	ancient city in Turkey	Antioch
Q19083	Iberia	ancient Georgian kingdom of Kartli	Kingdom of Iberia
Q44112	Cyrene	ancient Greek and Roman city near present-day Shahhat, Libya	Cyrene, Libya
Q287522	Nymphaion	Ancient Greek colony in the Crimea	Nymphaion (Crimea)
Q173527	Knossos	ancient Minoan city	Knossos
Q43332	Pompeii	ancient Roman town-city near modern Naples, Italy	Pompeii
Q14721122	St John's Anglican Church	Anglican church in Fremantle, Western Australia	St John's Anglican Church, Fremantle
Q105313	Wessex	Anglo-Saxon kingdom in south-west England	Wessex
Q7304062	Red Dragon Centre	an indoor entertainment complex in southern Cardiff	Red Dragon Centre
Q832707	Pietrarsa railway museum	an Italian museum near Naples, devoted to the history of trains in Italy	Pietrarsa railway museum
Q615072	Vasaloppet	annual cross-country skiing competition in central Sweden	Vasaloppet
Q14681975	Filmstock Film Festival	Annual film festival held in Arizona, New Mexico, Colorado and Utah, USA	Filmstock Film Festival
Q5522322	Garden State Film Festival	Annual film festival held in Asbury Park, USA	Garden State Film Festival
Q1777089	Bergen International Film Festival	Annual film festival held in Bergen, Norway	Bergen International Film Festival
Q651486	Brussels International Fantastic Film Festival	Annual film festival held in Brussels, Belgium	Brussels International Fantastic Film Festival
Q42369	Cannes Film Festival	Annual film festival held in Cannes, France	Cannes Film Festival
Q7934265	Virginia Film Festival	Annual film festival held in Charlottesville, USA	Virginia Film Festival
Q5150066	Columbus International Film & Video Festival	Annual film festival held in Columbus, USA	Columbus International Film & Video Festival
Q5120663	Cinefest Fairfield	Annual film festival held in Fairfield, USA	Cinefest Fairfield
Q502053	Locarno International Film Festival	annual film festival held in Locarno, Switzerland	Locarno International Film Festival
Q5056848	Cedar Rapids Independent Film Festival	Annual film festival held in Marion, USA	Cedar Rapids Independent Film Festival
Q3857939	Mill Valley Film Festival	Annual film festival held in Mill Valley, USA	Mill Valley Film Festival
Q326220	Montreal World Film Festival	Annual film festival held in Montreal, Canada	Montreal World Film Festival
Q7009201	New Jersey Film Festival	Annual film festival held in New Brunswick, USA	New Jersey Film Festival
Q189887	Sundance Film Festival	Annual film festival held in Park City, USA	Sundance Film Festival
Q7230989	Port Townsend Film Festival	Annual film festival held in Port Townsend, USA	Port Townsend Film Festival
Q7906646	VCU French Film Festival	Annual film festival held in Richmond, USA	VCU French Film Festival
Q7413687	San Diego Jewish Film Festival	Annual film festival held in San Diego, USA	San Diego Jewish Film Festival
Q2876602	B-Movie Film Festival	Annual film festival held in Syracuse, USA	B-Movie Film Festival
Q2165805	Tampere Film Festival	Annual film festival held in Tampere, Finland	Tampere Film Festival
Q7562182	Sonoma International Film Festival	Annual film festival held in the Sonoma Valley, USA	Sonoma International Film Festival
Q390018	Toronto International Film Festival	annual film festival held in Toronto, Canada	Toronto International Film Festival
Q2455343	Tromsø International Film Festival	Annual film festival held in Tromsø, Norway	Tromsø International Film Festival
Q49024	Venice Film Festival	Annual film festival held in Venice, Italy	Venice Film Festival
Q371915	Novemberkåsan	annual November enduro competition in Sweden	Novemberkåsan
Q299745	Stockholm Open	annual tennis tournament in Stockholm, Sweden	Stockholm Open
Q5351680	El Nasr Boys' School	an old school in Alexandria, Egypt.	El Nasr Boys' School
Q1131589	Tropenmuseum	anthropological museum located in Amsterdam, the Netherlands	Tropenmuseum
Q540668	National Palace Museum	antique museum in Taipei, Taiwan	National Palace Museum
Q1059760	Chalk River Laboratories	a nuclear research facility located near Chalk River, Canada	Chalk River Laboratories
Q931176	Ulvsunda Castle	a palace in western Stockholm, Sweden	Ulvsunda Castle
Q59032	Kungsparken	A Park in Malmö, Sweden	Kungsparken, Malmö
Q10478622	Döbelns park	a park in Umeå	Döbelns Park
Q708959	Easterners (Korean political faction)	A political faction in late 16th-century Korea	Easterners
Q877567	Museum für Angewandte Kunst	applied art museum in Cologne, Germany	Museum für Angewandte Kunst (Cologne)
Q335464	Guayas Province	a province in Ecuador	Guayas Province
Q4193904	Museum of Zoology of the University of São Paulo	a public natural history museum located in the historic Ipiranga district of São Paulo, Brazil	Museum of Zoology of the University of São Paulo
Q697507	National Museum of Marine Biology and Aquarium	aquarium and museum in Checheng, Pingtung County, Taiwan[	National Museum of Marine Biology and Aquarium
Q4803495	Asamushi Aquarium	aquarium in Aomori, Aomori Prefecture, Japan	Asamushi Aquarium
Q3337173	Nausicaä Centre National de la Mer	aquarium in Boulogne-sur-Mer, France	Nausicaä Centre National de la Mer
Q6764266	Marine World Uminonakamichi	aquarium in Fukuoka, Fukuoka Prefecture, Japan	Marine World Uminonakamichi
Q4782699	Aquamarine Fukushima	aquarium in Iwaki, Fukushima, Japan	Aquamarine Fukushima
Q31828	Denmark's Aquarium	aquarium in Kastrup, Denmark	National Aquarium Denmark
Q7231211	Port of Nagoya Public Aquarium	aquarium in Minato-ku, Nagoya, Aichi Prefecture, Japan	Port of Nagoya Public Aquarium
Q4782624	Aqua World	aquarium in Oarai, Ibaraki, Japan	Aqua World
Q1191885	Osaka Aquarium Kaiyukan	aquarium in Osaka, Japan	Osaka Aquarium Kaiyukan
Q1656431	Palma Aquarium	aquarium in Palma de Mallorca, Spain	Palma Aquarium
Q1073067	Toba Aquarium	aquarium in Toba, Mie, Japan	Toba Aquarium
Q49854	Amersfoort railway station	A railway station in the Dutch city of Amersfoort	Amersfoort railway station
Q49856	Amersfoort Vathorst railway station	A railway station in the Dutch city of Amersfoort	Amersfoort Vathorst railway station
Q49866	Amersfoort Schothorst railway station	A railway station in the Dutch city of Amersfoort	Amersfoort Schothorst railway station
Q47326	Assen railway station	A railway station in the Dutch city of Assen	Assen railway station
Q17937	Groningen railway station	A railway station in the Dutch city of Groningen	Groningen railway station
Q17939	Groningen Europapark railway station	A railway station in the Dutch city of Groningen	Groningen Europapark railway station
Q17941	Groningen Noord railway station	A railway station in the Dutch city of Groningen	Groningen Noord railway station
Q47343	Meppel railway station	A railway station in the Dutch city of Meppel	Meppel railway station
Q47350	Zwolle railway station	A railway station in the Dutch city of Zwolle	Zwolle railway station
Q47333	Beilen railway station	A railway station in the Dutch village of Beilen	Beilen railway station
Q47317	Haren railway station	A railway station in the Dutch village of Haren	Haren (NL) railway station
Q47337	Hoogeveen railway station	A railway station in the Dutch village of Hoogeveen	Hoogeveen railway station
Q11438130	Ōyachi Station	A railway station in Yokkaichi, Mie Prefecture, Japan	Ōyachi Station (Mie)
Q5702508	Northern Arboretum	arboretum in Swedish city of Umeå	Arboretum Norr
Q1430185	Rockefeller Museum	archaeological museum located in East Jerusalem	Rockefeller Museum
Q637237	National Archaeological Museum	archaeological museum of Florence, Italy	National Archaeological Museum (Florence)
Q1513347	Al-Rawda	archaeological settlement mound in Hama, Syria	Al-Rawda
Q7697512	Tell Sabi Abyad	archaeological site in ar-Raqqah, Syria	Tell Sabi Abyad
Q242148	Mehrgarh	archaeological site in Balochistan, Pakistan	Mehrgarh
Q4221865	Gesher	Archaeological site in Israel	Gesher (archaeological site)
Q636943	Archäologisches Museum Hamburg	Archaeologic and local historic museum in Hamburg, Germany	Archäologisches Museum Hamburg
Q6970415	National Archives Archeological Site	archeological site at the National Archives facility in College Park, Prince George's County, Maryland	National Archives Archeological Site (College Park, Maryland)
Q9648	Falkland Islands	archipelago in the South Atlantic Ocean	Falkland Islands
Q2324410	La Cambre	architecture and visual arts school in Brussels, Belgium	La Cambre
Q737536	SANAA	Architecture firm (est.1995) based in Tokyo	SANAA
Q2944913	Canadian Centre for Architecture	architecture museum and research institute in Montreal, Quebec	Canadian Centre for Architecture
Q537515	cité de l'architecture et du patrimoine	architecture museum in Paris, France	Cité de l'Architecture et du Patrimoine
Q7063475	Notre Dame School of Architecture	architecture program at the University of Notre Dame	Notre Dame School of Architecture
Q2860440	Archives of Yugoslavia	archives of Yugoslavia	Archives of Yugoslavia
Q76048	Congo Free State	area in Central Africa controlled by the King of Belgium (1885–1908)	Congo Free State
Q389366	Morokulien	area on the border between Norway and Sweden	Morokulien
Q1026420	Sandton	area situated within the metro of Johannesburg, Gauteng, South Africa	Sandton
Q175960	Malmö stadion	arena in Malmö, Sweden	Malmö Stadion
Q926373	Oulu Ice Hall	arena in Oulu, Finland	Oulun Energia Areena
Q219926	Aris Thessaloniki F.C.	Aris Thessaloniki F.C. is a Greek Football Club.	Aris F.C. (Thessaloniki)
Q163389	1st Panzer Division	armoured division of the German Army	1st Panzer Division (Bundeswehr)
Q2940960	Black Watch Armoury	armoury in Montreal	Black Watch Armoury
Q14706083	Ojo Caliente Hot Springs Round Barn	a round barn that was built in 1924	Ojo Caliente Hot Springs Round Barn
Q1421440	Fitzwilliam Museum	art and antiquities museum of the University of Cambridge	Fitzwilliam Museum
Q428559	Museum of Montserrat	art and archeological Museum in Catalonia	Museum of Montserrat
Q2061039	Heard Museum	art and culture museum in Phoenix, Arizona	Heard Museum
Q4712823	Albuquerque Museum	art and history museum in Albuquerque, New Mexico	Albuquerque Museum
Q679075	Musée d'Art et d'Histoire	Art and history museum in Geneva	Musée d'Art et d'Histoire (Geneva)
Q6941048	Museum of Vojvodina	art and natural history museum in Novi Sad, Serbia	Museum of Vojvodina
Q15274445	Saint Martin's School of Art	art college in London, England	Saint Martin's School of Art
Q2148186	Rhode Island School of Design Museum	art  & design museum in Providence, Rhode Island	Rhode Island School of Design Museum
Q682866	Sculpture at Schoenthal	art foundation in Switzerland	Sculpture at Schoenthal
Q5454409	Fischbach Gallery	art gallery	Fischbach Gallery
Q4314838	Feodosia National Gallery I. K. Aivazovsky	Art Gallery	Aivazovsky National Art Gallery
Q4859590	Barber Institute of Fine Arts	art gallery and concert hall in Birmingham, England	Barber Institute of Fine Arts
Q517612	Tate Liverpool	art gallery and museum in Liverpool, Merseyside, England	Tate Liverpool
Q162111	Alte Nationalgalerie	art gallery in Berlin	Alte Nationalgalerie
Q1241163	Dulwich Picture Gallery	art gallery in Dulwich, South London	Dulwich Picture Gallery
Q591086	Serpentine Gallery	Art gallery in Hyde Park, London	Serpentine Galleries
Q195436	Tate Britain	art gallery in London, England	Tate Britain
Q180788	National Gallery	art gallery in London housing the British national collection of pre-20th century Western paintings	National Gallery
Q3757721	Modern Art Gallery	Art gallery in Milan	Modern Art Gallery (Milan)
Q5594399	Grand Central Art Galleries	art gallery in New York, New York	Grand Central Art Galleries
Q3859943	Modern Art Oxford	art gallery in Oxford, England	Modern Art Oxford
Q2266081	Galleria Nazionale d'Arte Antica	art gallery in Palazzo Barberini and Palazzo Corsini in Rome, Italien	Galleria Nazionale d'Arte Antica
Q726781	musée de l'Orangerie	art gallery in Paris, France	Musée de l'Orangerie
Q2577210	Tate St Ives	art gallery in St Ives, Cornwall, England	Tate St Ives
Q12110695	Courtauld Gallery	art gallery of the Courtauld Institute of Art, located in Somerset House, London	Courtauld Gallery
Q1641836	Los Angeles County Museum of Art	Art History museum in Los Angeles, California, USA	Los Angeles County Museum of Art
Q3453243	Running Fence	art installation by Christo and Jeanne-Claude	Running Fence
Q270920	Royal Academy of Arts	art institution in London, England	Royal Academy of Arts
Q163804	Städel	art museum	Städel
Q3329082	Barbier-Mueller Museum	art museum	Barbier-Mueller Museum
Q7378090	Rufus Porter Museum	art museum and historic home in Bridgton, Maine	Rufus Porter Museum
Q239303	Art Institute of Chicago	art museum and school in Chicago	Art Institute of Chicago
Q597355	Dayton Art Institute	art museum and school in Columbus, Ohio	Dayton Art Institute
Q1051928	Kröller-Müller Museum	art museum and sculpture garden in Otterlo, Netherlands	Kröller-Müller Museum
Q3368135	J.F. Willumsens Museum	art museum dedicated to the works of Jens Ferdinand Willumsen	J.F. Willumsens Museum
Q1802939	KUNSTEN Museum of Modern Art Aalborg	art museum in Aalbord, Denmark	KUNSTEN Museum of Modern Art Aalborg
Q2483597	Musée Fesch	art museum in Ajaccio on Corsica	Musée Fesch
Q420869	Akron Art Museum	art museum in Akron, Ohio	Akron Art Museum
Q4740269	Amarillo Museum of Art	art museum in Amarillo, Texas	Amarillo Museum of Art
Q14753682	Jordan National Gallery of Fine Arts	art museum in Amman, Jordan	Jordan National Gallery of Fine Arts
Q224124	Van Gogh Museum	art museum in Amsterdam	Van Gogh Museum
Q1471477	Royal Museum of Fine Arts	art museum in Antwerp	Royal Museum of Fine Arts Antwerp
Q1573755	M HKA	art museum in Antwerp, Belgium	Museum of Modern Art, Antwerp
Q2324939	Staatsgalerie Aschaffenburg	Art museum in Aschaffenburg	Staatsgalerie Aschaffenburg
Q284902	Vienna Künstlerhaus	art museum in Austria	Vienna Künstlerhaus
Q2559128	National Art Museum of Azerbaijan	Art museum in Baku	National Art Museum of Azerbaijan
Q210081	Walters Art Museum	art museum in Baltimore, Maryland, USA	Walters Art Museum
Q377579	Baltimore Museum of Art	art museum in Baltimore, Maryland, USA	Baltimore Museum of Art
Q194626	Kunstmuseum Basel	art museum in Basel	Kunstmuseum Basel
Q1142334	Crystal Bridges Museum of American Art	art museum in Bentonville, Arkansas	Crystal Bridges Museum of American Art
Q157825	Bode Museum	art museum in Berlin	Bode Museum
Q165631	Gemäldegalerie	art museum in Berlin	Gemäldegalerie, Berlin
Q555946	Kupferstichkabinett Berlin	art museum in Berlin	Kupferstichkabinett Berlin
Q7081135	Ohr-O'Keefe Museum Of Art	art museum in Biloxi, Mississippi	Ohr-O'Keefe Museum Of Art
Q3152226	Institute of Contemporary Art, Boston	art museum in Boston, Massachusetts	Institute of Contemporary Art, Boston
Q49133	Museum of Fine Arts	art museum in Boston, Massachusetts	Museum of Fine Arts, Boston
Q49135	Isabella Stewart Gardner Museum	art museum in Boston, Massachusetts	Isabella Stewart Gardner Museum
Q7381305	Russell-Cotes Art Gallery & Museum	art museum in Bournemouth, United Kingdom	Russell-Cotes Art Gallery & Museum
Q678082	Herzog Anton Ulrich Museum	art museum in Braunschweig	Herzog Anton Ulrich Museum
Q1948674	Groeningemuseum	art museum in Bruges	Groeningemuseum
Q1848918	Museo Nacional de Bellas Artes	art museum in Buenos Aires, Argentina	Museo Nacional de Bellas Artes (Buenos Aires)
Q4998215	Burchfield Penney Art Center	art museum in Buffalo, New York	Burchfield Penney Art Center
Q5647112	Hand Fan Museum	art museum in California	Hand Fan Museum
Q731126	J. Paul Getty Museum	art museum in California, United States	J. Paul Getty Museum
Q795228	National Gallery of Australia	Art museum in Canberra	National Gallery of Australia
Q15221656	Gibbes Museum of Art	art museum in Charleston, South Carolina	Gibbes Museum of Art
Q8565299	Fralin Museum of Art	art museum in Charlottesville, Virginia	Fralin Museum of Art
Q118142	Museum of Contemporary Art	art museum in Chicago, Illinois	Museum of Contemporary Art, Chicago
Q6694613	Loyola University Museum of Art	art museum in Chicago, Illinois	Loyola University Museum of Art
Q657415	Cleveland Museum of Art	art museum in Cleveland, Ohio	Cleveland Museum of Art
Q7714351	The Art Gallery at the University of Maryland	art museum in College Park, Maryland	The Art Gallery at the University of Maryland
Q5443475	Fenimore Art Museum	art museum in Cooperstown, New York	Fenimore Art Museum
Q745866	Dallas Museum of Art	art museum in Dallas, Texas	Dallas Museum of Art
Q7833157	Trammell & Margaret Crow Collection of Asian Art	art museum in Dallas, Texas	Trammell & Margaret Crow Collection of Asian Art
Q1410617	Louisiana Museum of Modern Art	art museum in Denmark	Louisiana Museum of Modern Art
Q5263501	Des Moines Art Center	art museum in Des Moines, Indiana	Des Moines Art Center
Q1201549	Detroit Institute of Arts	art museum in Detroit, Michigan	Detroit Institute of Arts
Q2874177	Dordrechts Museum	art museum in Dordrecht, Netherlands	Dordrechts Museum
Q472706	Galerie Neue Meister	art museum in Dresden, Germany	Galerie Neue Meister
Q1792324	Kunst im Tunnel	art museum in Düsseldorf, Germany	Kunst im Tunnel
Q5351782	El Paso Museum of Art	art museum in El Paso, Texas	El Paso Museum of Art
Q5455423	Fitchburg Art Museum	art museum in Fitchburg, Massachusetts	Fitchburg Art Museum
Q10855544	Galleria dell'Accademia	art museum in Florence, Italy	Galleria dell'Accademia
Q3329368	musée Thomas-Henry	art museum in France	Musée Thomas-Henry
Q456994	Museum für Moderne Kunst	art museum in Frankfurt, Germany	Museum für Moderne Kunst
Q3094799	Gallery of Modern Art	art museum in Glasgow, Scotland, UK	Gallery of Modern Art
Q1992004	Gothenburg Museum of Art	art museum in Gothenburg, Sweden	Gothenburg Museum of Art
Q3412050	Grand Rapids Art Museum	art museum in Grand Rapids, Michigan	Grand Rapids Art Museum
Q5006691	C. M. Russell Museum Complex	art museum in Great Falls, Montana	C. M. Russell Museum Complex
Q7137290	Paris Gibson Square Museum of Art	art museum in Great Falls, Montana	Paris Gibson Square Museum of Art
Q1779837	Museo Nacional de Bellas Artes de La Habana	art museum in Havana, Cuba	Museo Nacional de Bellas Artes de La Habana
Q754507	Ateneum	art museum in Helsinki, Finland	Ateneum
Q128316	Honolulu Museum of Art	art museum in Honolulu, Hawaii	Honolulu Museum of Art
Q7604262	Station Museum of Contemporary Art	art museum in Houston, Texas	Station Museum of Contemporary Art
Q5696477	Heckscher Museum of Art	art museum in Huntington, New York	Heckscher Museum of Art
Q1864572	Salar Jung Museum	art museum in India	Salar Jung Museum
Q1117704	Indianapolis Museum of Art	art museum in Indianapolis	Indianapolis Museum of Art
Q5734055	Herbert F. Johnson Museum of Art	art museum in Ithaca, New York	Herbert F. Johnson Museum of Art
Q1976985	Nelson-Atkins Museum of Art	art museum in Kansas City, Missouri	Nelson-Atkins Museum of Art
Q1428076	Museum of Western and Oriental Art	art museum in Kiev, Ukraine	Museum of Western and Oriental Art
Q566661	Museum der bildenden Künste	art museum in Leipzig	Museum der bildenden Künste
Q405543	Louvre-Lens	art museum in Lens, France	Louvre-Lens
Q7895586	University of Kentucky Art Museum	art museum in Lexington, Kentucky	University of Kentucky Art Museum
Q2019741	DeCordova Museum and Sculpture Park	art museum in Lincoln, Massachusetts	DeCordova Museum and Sculpture Park
Q6940919	Museum of Latin American Art	art museum in Long Beach, California	Museum of Latin American Art
Q1134646	Museum of Contemporary Art	art museum in Los Angeles, California	Museum of Contemporary Art, Los Angeles
Q3492931	Speed Art Museum	art museum in Louisville, Kentucky	Speed Art Museum
Q511	Museum of Fine Arts of Lyon	art museum in Lyon, France	Museum of Fine Arts of Lyon
Q3666871	Chazen Museum of Art	art museum in Madison, Wisconsin	Chazen Museum of Art
Q176251	Thyssen-Bornemisza Museum	art museum in Madrid, Spain	Thyssen-Bornemisza Museum
Q5043601	Carmen Thyssen Museum	art museum in Málaga, Spain	Carmen Thyssen Museum
Q3007727	Currier Museum of Art	art museum in Manchester, New Hampshire	Currier Museum of Art
Q188740	Museum of Modern Art	art museum in Manhattan in New York City, USA	Museum of Modern Art
Q468458	Kunsthalle Mannheim	art museum in Mannheim	Kunsthalle Mannheim
Q6781199	Maryhill Museum of Art	art museum in Maryhill, Washington	Maryhill Museum of Art
Q82748	musée Bossuet	art museum in Meaux, France	Musée Bossuet
Q1464509	National Gallery of Victoria	art museum in Melbourne, Australia	National Gallery of Victoria
Q6815803	Memphis Brooks Museum of Art	art museum in Memphis, Tennessee	Memphis Brooks Museum of Art
Q2097646	Museo Soumaya	Art museum in Mexico City, Mexico, with two venues: Plaza Carso and Plaza Loreto	Museo Soumaya
Q1190657	Museo Poldi Pezzoli	art museum in Milan	Museo Poldi Pezzoli
Q1846306	Museo Diocesano in Milan	art museum in Milan	Museo Diocesano (Milan)
Q261233	Museo del Novecento	art museum in Milan, Italy	Museo del Novecento
Q325712	Milwaukee Art Museum	art museum in Milwaukee, Wisconsin	Milwaukee Art Museum
Q7147873	Patrick and Beatrice Haggerty Museum of Art	art museum in Milwaukee, Wisconsin	Patrick and Beatrice Haggerty Museum of Art
Q1431431	Weisman Art Museum	art museum in Minneapolis, Minnesota	Weisman Art Museum
Q1700481	Minneapolis Institute of Arts	art museum in Minneapolis, Minnesota	Minneapolis Institute of Arts
Q6904586	Montclair Art Museum	Art museum in Montclair, New Jersey	Montclair Art Museum
Q860812	Montreal Museum of Fine Arts	Art museum in Montréal	Montreal Museum of Fine Arts
Q154568	Alte Pinakothek	art museum in Munich	Alte Pinakothek
Q1783956	Museum of Fine Arts of Nantes	art museum in Nantes, France	Musée des Beaux-Arts de Nantes
Q682827	Frick Collection	art museum in New Yorck	Frick Collection
Q201469	Solomon R. Guggenheim Museum	art museum in New York City	Solomon R. Guggenheim Museum
Q1320229	Queens Museum of Art	art museum in New York, New York	Queens Museum
Q160236	Metropolitan Museum of Art	art museum in New York, New York	Metropolitan Museum of Art
Q2999991	Dahesh Museum of Art	art museum in New York, New York	Dahesh Museum of Art
Q4974195	Bronx Museum of the Arts	art museum in New York, New York	Bronx Museum of the Arts
Q1563354	musée Matisse	art museum in Nice, France	Musée Matisse (Nice)
Q5114675	Chrysler Museum of Art	art museum in Norfolk, Virginia	Chrysler Museum of Art
Q7080289	Ogunquit Museum of American Art	art museum in Ogunquit, Maine	Ogunquit Museum of American Art
Q1372546	Joslyn Art Museum	art museum in Omaha, Nebraska	Joslyn Art Museum
Q7601963	Stark Museum of Art	art museum in Orange, Texas	Stark Museum of Art
Q180401	Getty Villa	art museum in Pacific Palisades, Los Angeles	Getty Villa
Q2048123	Palm Springs Art Museum	art museum in Palm Springs, California	Palm Springs Art Museum
Q1327886	musée Marmottan Monet	art museum in Paris, France	Musée Marmottan Monet
Q19675	musée du Louvre	art museum in Paris, France	Louvre
Q23402	musée d'Orsay	art museum in Paris, France	Musée d'Orsay
Q3152800	Institute of Contemporary Art, Philadelphia	art museum in Philadelphia, Pennsylvania	Institute of Contemporary Art, Philadelphia
Q977015	Phoenix Art Museum	art museum in Phoenix, Arizona	Phoenix Art Museum
Q194533	National Museum	art museum in Poland	National Museum, Poznań
Q3137182	Museo de Arte de Ponce	art museum in Ponce, Puerto Rico	Museo de Arte de Ponce
Q12059583	Harris Museum	art museum in Preston, UK	Harris Museum
Q2603905	Princeton University Art Museum	art museum in Princeton, New Jersey	Princeton University Art Museum
Q4967319	Brigham Young University Museum of Art	art museum in Provo, Utah	Brigham Young University Museum of Art
Q3338569	Neuberger Museum of Art	art museum in Purchase, New York	Neuberger Museum of Art
Q2216591	Ricardo Brennand Institute	art museum in Recife, Brazil	Ricardo Brennand Institute
Q14705238	Nevada Museum of Art	art museum in Reno, Nevada	Nevada Museum of Art
Q841506	Galleria Borghese	art museum in Rome	Galleria Borghese
Q6967563	Nassau County Museum of Art	art museum in Roslyn Harbor, New York	Nassau County Museum of Art
Q679527	Museum Boijmans Van Beuningen	art museum in Rotterdam, Netherlands	Museum Boijmans Van Beuningen
Q1760539	Saint Louis Art Museum	art museum in Saint Louis, Missouri	Saint Louis Art Museum
Q211043	Russian Museum	art museum in Saint Petersburg, Russia	Russian Museum
Q2502866	Utah Museum of Fine Arts	art museum in Salt Lake City, Utah	Utah Museum of Fine Arts
Q286389	McNay Art Museum	art museum in San Antonio, Texas	McNay Art Museum
Q7414466	San Jose Museum of Art	art museum in San Jose, California	San Jose Museum of Art
Q559229	New Mexico Museum of Art	art museum in Santa Fe, New Mexico	New Mexico Museum of Art
Q5506587	Frye Art Museum	art museum in Seattle	Frye Art Museum
Q1816301	Seattle Art Museum	art museum in Seattle, Washington	Seattle Art Museum
Q3125109	Museum Jorn	art museum in Silkeborg, Denmark	Museum Jorn, Silkeborg
Q2032637	Singapore Art Museum	Art museum in Singapore	Singapore Art Museum
Q7562199	Sonoma Valley Museum of Art	art museum in Sonoma, California	Sonoma Valley Museum of Art
Q499902	Parrish Art Museum	art museum in Southampton, New York	Parrish Art Museum
Q1672708	Iris & B. Gerald Cantor Center for Visual Arts	art museum in Stanford, California	Iris & B. Gerald Cantor Center for Visual Arts
Q842858	Nationalmuseum	art museum in Stockholm, Sweden	Nationalmuseum
Q14917275	Staatsgalerie Stuttgart	art museum in Stuttgart, Germany	Staatsgalerie Stuttgart
Q5417350	Everson Museum of Art	art museum in Syracuse, New York	Everson Museum of Art
Q7673984	Tacoma Art Museum	art museum in Tacoma, Washington	Tacoma Art Museum
Q1976280	Taganrog Museum of Art	art museum in Taganrog, Russia	Taganrog Museum of Art
Q919611	Kumu	art museum in Tallinn, Estonia	Kumu (museum)
Q1756399	Tehran Museum of Contemporary Art	art museum in Tehran	Tehran Museum of Contemporary Art
Q221092	Mauritshuis	art museum in The Hague	Mauritshuis
Q913808	Bridgestone Museum of Art	art museum in Tokyo, Japan	Bridgestone Museum of Art
Q670250	Art Gallery of Ontario	art museum in Toronto	Art Gallery of Ontario
Q1362629	National Museum of Western Art	Art museum in Toyko, Japan	National Museum of Western Art
Q642603	Museum of Modern and Contemporary Art of Trento and Rovereto	art museum in Trento and Rovereto, Italy	Museum of Modern and Contemporary Art of Trento and Rovereto
Q2997830	Philbrook Museum of Art	art museum in Tulsa, Oklahoma	Philbrook Museum of Art
Q6974470	National Museum of Fine Arts, Malta	art museum in Valetta, Malta	National Museum of Fine Arts, Malta
Q95569	Kunsthistorisches Museum	Art museum in Vienna, Austria	Kunsthistorisches Museum
Q7367636	Rose Art Museum	art museum in Waltham, Massachusetts	Rose Art Museum
Q1075126	Freer Gallery of Art	art museum in Washington, D.C.	Freer Gallery of Art
